time,latitude,longitude,u10,v10,t2m,d2m,msl,sst,sp,u100,v100,stl1,swvl1,cvh
2025-03-07,34.37,-117.5283636363636,3.94,2.46,296.99,308.62,1088.75,290.14,1034.44,5.15,3.48,273.26,0.18,0.3
2025-03-07,34.37,-117.27827272727268,4.17,2.46,284.3,288.95,1017.66,290.34,1002.37,5.02,3.41,308.72,0.2,0.3
2025-03-07,34.37,-119.02890909090908,3.74,2.54,306.11,273.37,1030.41,286.71,1042.53,4.91,3.52,285.51,0.21,0.31
2025-03-07,34.12,-118.77881818181817,3.98,2.58,276.13,310.31,1063.29,302.1,1105.08,5.27,3.58,314.44,0.19,0.26
2025-03-07,34.37,-116.77809090909085,4.25,2.5,289.66,268.51,1007.55,305.9,974.76,4.86,3.2,257.19,0.18,0.3
2025-03-07,34.37,-116.528,3.65,2.51,312.82,295.25,1075.02,291.03,942.26,4.88,3.11,295.66,0.2,0.3
2025-03-07,34.12,-119.02890909090908,4.11,2.61,297.55,282.92,1028.21,285.55,1018.54,5.3,3.31,291.8,0.19,0.3
2025-03-07,34.12,-118.52872727272725,4.32,2.4,305.4,277.86,992.85,289.81,1004.84,5.45,3.42,281.46,0.21,0.32
2025-03-07,34.12,-118.27863636363634,3.91,2.56,299.53,278.32,1026.39,309.2,1047.97,4.6,3.52,284.18,0.2,0.31
2025-03-07,34.12,-118.02854545454542,3.78,2.55,280.27,299.37,1030.84,296.46,955.34,4.88,3.35,274.81,0.19,0.29
2025-03-07,34.12,-117.77845454545451,3.95,2.5,310.2,303.77,936.75,275.78,1053.88,4.79,3.57,287.19,0.19,0.3
2025-03-07,34.12,-117.5283636363636,4.3,2.42,292.57,289.45,946.28,303.16,1026.21,4.89,3.59,257.91,0.2,0.31
2025-03-07,34.62,-116.77809090909085,3.95,2.74,276.3,311.91,1027.81,276.13,1045.9,4.87,3.46,251.37,0.2,0.3
2025-03-07,34.12,-117.27827272727268,3.88,2.47,247.04,292.04,1012.24,310.71,1006.04,5.09,3.42,256.12,0.21,0.33
2025-03-07,34.87,-116.528,3.44,2.44,286.79,289.85,1027.36,281.15,1004.74,4.7,3.59,274.66,0.2,0.27
2025-03-07,34.37,-119.279,3.91,2.5,311.15,288.26,988.28,286.44,1082.62,4.72,3.77,313.46,0.21,0.31
2025-03-07,33.119,-116.528,3.97,2.48,302.45,285.92,1073.19,298.04,968.46,5.11,3.6,309.55,0.21,0.28
2025-03-07,33.37,-118.77881818181817,4.03,2.69,312.05,268.39,1091.53,284.71,870.55,4.85,3.75,282.37,0.21,0.29
2025-03-07,33.87,-118.77881818181817,3.94,2.31,309.36,294.94,1015.04,271.24,973.13,4.8,3.19,298.39,0.19,0.3
2025-03-07,33.87,-118.52872727272725,4.3,2.37,315.15,314.09,1054.36,292.19,1022.67,5.0,3.15,297.2,0.21,0.31
2025-03-07,33.87,-118.27863636363634,3.8,2.28,307.12,281.69,1031.59,308.84,1050.03,4.64,3.42,294.72,0.21,0.31
2025-03-07,33.87,-118.02854545454542,3.78,2.51,296.21,263.13,1057.06,322.82,929.41,4.64,3.22,298.68,0.18,0.29
2025-03-07,33.87,-117.77845454545451,3.55,2.45,300.22,318.42,1040.36,298.95,1078.94,4.78,3.32,309.7,0.18,0.31
2025-03-07,33.87,-117.5283636363636,3.81,2.42,282.38,286.78,992.77,299.1,1053.31,4.72,3.56,298.58,0.2,0.3
2025-03-07,33.87,-117.27827272727268,4.05,2.48,295.76,292.38,1085.59,297.56,1020.28,5.65,3.83,277.05,0.2,0.3
2025-03-07,33.87,-117.02818181818176,3.85,2.64,293.5,295.35,987.21,285.6,1003.99,5.27,3.31,310.58,0.2,0.31
2025-03-07,33.87,-119.02890909090908,3.94,2.66,281.16,297.78,1038.26,305.11,998.97,4.99,3.62,295.4,0.21,0.28
2025-03-07,33.62,-116.77809090909085,4.17,2.41,297.89,298.79,1022.28,302.54,1017.06,5.11,3.4,292.1,0.19,0.32
2025-03-07,33.62,-119.279,4.01,2.34,284.38,283.36,988.37,304.77,1020.77,5.2,3.52,289.65,0.19,0.31
2025-03-07,33.62,-119.02890909090908,3.95,2.46,285.71,304.31,982.89,312.17,1024.03,4.82,3.56,284.89,0.21,0.3
2025-03-07,33.62,-117.27827272727268,4.0,2.69,303.19,272.18,1031.86,283.57,960.86,4.79,3.3,284.47,0.2,0.34
2025-03-07,33.62,-117.5283636363636,3.69,2.17,277.28,299.77,1003.61,299.5,1050.82,5.35,3.34,274.34,0.21,0.31
2025-03-07,33.62,-117.77845454545451,3.74,2.57,287.15,282.31,1006.5,262.85,1022.82,5.48,3.43,313.05,0.2,0.3
2025-03-07,33.62,-117.02818181818176,4.34,2.34,287.16,285.84,987.53,301.52,1019.28,5.15,3.38,300.16,0.21,0.29
2025-03-07,33.62,-118.27863636363634,4.03,2.55,285.87,302.7,1039.89,310.21,1091.5,4.83,3.38,293.67,0.19,0.27
2025-03-07,33.62,-118.52872727272725,3.7,2.68,303.89,285.28,1024.83,272.03,1065.64,5.28,3.37,279.18,0.2,0.27
2025-03-07,33.62,-118.77881818181817,4.1,2.45,281.4,279.74,932.93,307.1,1061.21,4.84,3.82,288.26,0.2,0.29
2025-03-07,33.37,-119.279,3.75,2.34,290.07,288.99,1095.25,321.43,960.18,5.3,3.72,309.76,0.19,0.33
2025-03-07,33.62,-118.02854545454542,3.93,2.49,280.75,292.77,975.82,290.45,998.36,4.79,3.49,285.65,0.19,0.31
2025-03-07,33.87,-116.528,3.69,2.56,321.92,281.3,1005.44,307.18,1094.42,4.68,3.71,344.83,0.19,0.29
2025-03-07,33.87,-116.77809090909085,4.34,2.45,276.13,298.22,1036.46,328.41,989.24,5.18,3.33,264.72,0.21,0.3
2025-03-07,33.37,-116.77809090909085,3.89,2.52,299.11,294.68,974.18,326.25,938.07,4.74,3.4,313.81,0.18,0.3
2025-03-07,33.37,-118.52872727272725,4.21,2.53,291.73,291.97,1008.06,285.76,951.52,5.44,3.58,284.06,0.21,0.31
2025-03-07,33.62,-116.528,3.83,2.47,313.34,270.45,1093.76,341.01,1089.28,4.81,3.4,285.49,0.18,0.3
2025-03-07,33.37,-118.27863636363634,3.93,2.52,307.6,289.44,1159.53,280.72,1041.68,4.76,3.31,309.51,0.19,0.29
2025-03-07,33.37,-118.02854545454542,4.0,2.5,293.36,296.52,978.84,310.73,1035.94,5.66,3.46,268.24,0.2,0.3
2025-03-07,33.37,-117.77845454545451,4.05,2.79,281.95,284.44,957.17,290.53,1009.6,5.08,3.42,297.95,0.2,0.3
2025-03-07,33.37,-117.5283636363636,3.85,2.44,293.95,287.2,1010.62,305.7,1067.88,5.23,3.34,288.85,0.21,0.26
2025-03-07,33.37,-117.27827272727268,4.02,2.39,315.8,294.55,1045.19,283.58,1035.1,4.93,3.43,306.32,0.2,0.27
2025-03-07,33.37,-116.528,4.04,2.3,297.69,283.96,1067.29,306.57,1053.77,5.15,3.47,291.78,0.21,0.3
2025-03-07,33.119,-119.279,4.21,2.37,306.81,271.16,1032.18,288.14,1089.96,4.87,3.81,303.2,0.22,0.3
2025-03-07,33.119,-119.02890909090908,4.28,2.57,292.11,278.71,983.53,310.0,948.16,5.17,3.62,288.52,0.2,0.32
2025-03-07,33.119,-118.77881818181817,4.03,2.61,321.56,273.04,1067.83,289.07,1108.04,5.2,3.54,293.88,0.21,0.31
2025-03-07,33.37,-117.02818181818176,4.22,2.49,299.47,309.69,987.37,314.21,1055.83,4.54,3.35,306.52,0.2,0.3
2025-03-07,33.87,-119.279,3.76,2.51,317.25,295.49,1029.16,304.64,916.45,4.94,3.5,316.85,0.21,0.31
2025-03-07,33.119,-118.27863636363634,3.61,2.88,296.9,312.41,1025.39,288.51,993.24,5.37,3.53,294.96,0.2,0.31
2025-03-07,33.119,-118.02854545454542,4.2,2.39,287.81,279.0,938.4,277.59,968.24,4.75,3.53,303.97,0.2,0.32
2025-03-07,33.119,-117.77845454545451,3.86,2.51,316.22,294.6,1014.15,312.82,1056.82,4.94,3.4,306.07,0.2,0.3
2025-03-07,33.119,-117.5283636363636,3.77,2.32,292.49,296.09,998.86,334.43,985.43,4.96,3.62,283.3,0.19,0.31
2025-03-07,33.119,-117.27827272727268,4.08,2.55,316.61,294.66,981.25,289.84,1068.18,5.44,3.5,305.69,0.2,0.26
2025-03-07,33.119,-117.02818181818176,3.91,2.54,304.88,284.55,1062.67,290.63,965.3,5.29,3.6,261.48,0.2,0.28
2025-03-07,33.119,-116.77809090909085,4.04,2.55,278.89,312.43,952.04,297.67,1002.36,5.23,3.61,281.06,0.2,0.28
2025-03-07,33.119,-118.52872727272725,4.08,2.66,309.95,283.34,1029.84,295.83,991.53,4.68,3.23,304.43,0.2,0.31
2025-03-07,33.37,-119.02890909090908,4.24,2.35,309.91,264.35,1053.23,316.92,927.16,4.75,3.42,281.98,0.19,0.3
2025-03-08,34.87,-117.77845454545451,3.94,2.55,306.42,316.42,1015.73,292.95,903.97,4.41,3.43,274.8,0.21,0.32
2025-03-08,34.87,-118.02854545454542,4.21,2.65,277.37,287.2,1001.2,317.11,1035.85,5.0,3.36,316.1,0.21,0.31
2025-03-08,34.87,-118.27863636363634,4.11,2.5,265.92,314.49,1079.8,278.8,1024.06,5.16,3.82,288.13,0.2,0.31
2025-03-08,34.87,-118.52872727272725,4.19,2.4,308.75,302.9,954.89,317.35,1016.51,4.9,3.53,288.34,0.2,0.31
2025-03-08,34.87,-117.02818181818176,4.11,2.42,283.56,308.21,1005.76,311.78,988.4,5.27,3.53,296.59,0.2,0.27
2025-03-08,34.87,-119.02890909090908,3.68,2.46,298.69,311.69,1079.77,315.53,1088.11,5.17,3.45,274.09,0.21,0.31
2025-03-08,34.87,-119.279,4.31,2.49,291.12,305.13,1055.23,293.03,1074.63,4.82,3.21,245.81,0.2,0.28
2025-03-08,34.87,-117.5283636363636,4.0,2.56,283.02,314.73,961.76,289.09,950.57,5.14,3.32,311.9,0.21,0.3
2025-03-08,34.87,-118.77881818181817,3.93,2.5,297.18,300.03,1037.32,290.14,940.52,5.14,3.57,285.39,0.21,0.35
2025-03-08,34.87,-117.27827272727268,3.75,2.31,287.11,295.87,1003.09,274.99,1027.9,4.92,3.46,302.67,0.2,0.3
2025-03-08,34.62,-117.27827272727268,4.1,2.81,299.83,266.59,1004.19,303.54,954.21,5.26,3.71,291.5,0.2,0.3
2025-03-08,34.62,-117.02818181818176,3.77,2.44,290.39,281.26,1034.86,327.62,1032.52,4.88,3.53,293.83,0.2,0.31
2025-03-08,34.62,-119.279,3.86,2.64,284.14,272.38,1093.69,319.07,981.48,4.94,3.7,283.79,0.19,0.3
2025-03-08,34.62,-119.02890909090908,3.77,2.67,284.05,298.93,1085.48,278.95,1043.15,5.06,3.49,295.61,0.22,0.32
2025-03-08,34.62,-118.77881818181817,3.68,2.37,286.05,279.3,1067.82,288.87,1004.18,5.25,3.68,290.36,0.21,0.29
2025-03-08,34.62,-118.52872727272725,3.84,2.41,270.67,292.66,936.22,309.53,1043.12,5.27,3.42,258.09,0.23,0.31
2025-03-08,34.62,-118.27863636363634,4.21,2.56,280.92,277.66,956.42,289.97,951.49,4.96,3.29,284.45,0.21,0.31
2025-03-08,34.62,-118.02854545454542,3.89,2.55,310.71,305.03,965.33,282.73,1021.18,4.89,3.46,318.28,0.2,0.31
2025-03-08,34.62,-117.77845454545451,3.93,2.45,319.57,287.72,949.47,308.03,978.56,4.8,3.57,276.97,0.2,0.28
2025-03-08,34.62,-117.5283636363636,4.0,2.4,297.68,281.12,939.95,291.68,929.26,4.6,3.19,286.42,0.2,0.31
2025-03-08,34.62,-116.77809090909085,3.88,2.54,302.06,297.66,987.4,313.32,986.85,5.14,3.61,301.25,0.19,0.3
2025-03-08,34.87,-116.77809090909085,4.11,2.37,289.41,301.67,1151.83,298.62,988.32,4.71,3.17,299.64,0.2,0.31
2025-03-08,34.37,-116.528,3.87,2.66,316.07,295.11,1097.87,290.4,1050.62,5.04,3.57,315.34,0.19,0.31
2025-03-08,34.37,-118.52872727272725,3.85,2.8,270.19,288.67,1075.9,308.5,1093.67,4.94,3.39,263.47,0.21,0.3
2025-03-08,34.37,-119.02890909090908,3.97,2.48,308.86,292.51,1087.47,312.09,948.85,5.08,3.51,287.17,0.2,0.31
2025-03-08,34.12,-116.77809090909085,4.36,2.64,279.05,306.18,1011.05,316.63,1024.37,5.07,3.43,280.79,0.2,0.28
2025-03-08,34.37,-118.27863636363634,4.27,2.5,277.29,297.99,1111.73,283.27,977.02,5.0,3.63,300.14,0.21,0.3
2025-03-08,34.37,-118.02854545454542,3.67,2.49,320.44,298.46,893.74,312.39,982.51,4.79,3.58,295.37,0.21,0.28
2025-03-08,34.37,-117.77845454545451,4.21,2.62,289.39,301.69,996.2,291.22,1031.55,5.12,3.73,283.21,0.21,0.29
2025-03-08,34.37,-117.5283636363636,4.15,2.61,297.14,293.75,1086.4,292.96,1008.65,4.81,3.33,276.76,0.2,0.29
2025-03-08,34.37,-117.27827272727268,4.16,2.54,275.76,292.51,998.62,289.59,1059.14,5.06,3.18,291.91,0.22,0.28
2025-03-08,34.37,-117.02818181818176,3.88,2.5,299.3,270.25,1011.6,323.02,1018.51,5.1,3.72,266.22,0.2,0.29
2025-03-08,34.37,-116.77809090909085,4.25,2.36,290.14,301.22,1022.98,300.78,1010.12,4.89,3.55,277.23,0.19,0.27
2025-03-08,34.37,-118.77881818181817,4.03,2.4,329.45,271.46,1084.92,281.03,983.75,4.96,3.52,284.22,0.18,0.29
2025-03-08,34.12,-116.528,4.17,2.52,307.81,300.58,942.75,320.64,955.63,5.11,3.64,295.96,0.21,0.31
2025-03-08,34.12,-119.279,3.94,2.44,283.25,294.4,1060.76,280.91,1042.92,5.41,3.46,267.26,0.19,0.32
2025-03-08,34.12,-119.02890909090908,3.91,2.48,317.06,291.59,1029.61,307.22,900.3,5.27,3.58,287.27,0.2,0.28
2025-03-08,34.12,-118.77881818181817,4.14,2.57,288.1,258.24,1066.85,296.02,1013.58,4.89,3.82,277.75,0.2,0.28
2025-03-08,34.12,-118.52872727272725,4.13,2.59,294.82,308.15,973.12,332.07,940.85,5.33,3.46,279.26,0.2,0.3
2025-03-08,34.12,-118.27863636363634,4.02,2.71,317.48,273.14,950.59,301.0,907.79,5.51,3.53,288.89,0.2,0.3
2025-03-08,34.12,-118.02854545454542,3.9,2.56,261.32,322.25,1024.51,275.92,1060.81,4.72,3.7,310.85,0.19,0.32
2025-03-08,34.12,-117.77845454545451,3.79,2.67,293.97,303.39,952.7,286.59,995.63,4.92,3.57,295.92,0.2,0.31
2025-03-08,34.12,-117.5283636363636,3.88,2.55,291.69,289.42,949.01,298.84,1002.32,4.92,3.67,309.57,0.21,0.29
2025-03-08,34.12,-117.27827272727268,4.25,2.49,310.99,293.08,1034.28,261.1,1015.43,4.55,3.6,284.5,0.2,0.3
2025-03-08,34.12,-117.02818181818176,3.85,2.59,295.31,299.62,1011.63,291.24,960.79,5.12,3.48,314.84,0.21,0.33
2025-03-08,34.37,-119.279,4.09,2.52,287.43,283.29,982.06,286.39,986.54,4.84,3.54,277.76,0.19,0.3
2025-03-08,34.87,-116.528,4.09,2.49,305.25,286.43,1087.75,310.31,1016.41,5.26,3.36,281.57,0.19,0.31
2025-03-08,34.62,-116.528,3.86,2.53,316.46,305.72,976.23,284.98,1024.82,5.06,3.51,292.97,0.18,0.3
2025-03-08,33.119,-116.77809090909085,3.95,2.58,270.3,271.33,1002.1,273.22,963.09,4.92,3.47,290.75,0.2,0.3
2025-03-08,33.37,-119.279,3.87,2.54,279.6,292.27,1073.24,297.3,969.53,5.21,3.42,275.12,0.19,0.28
2025-03-08,33.62,-116.528,4.12,2.6,307.67,304.44,1017.89,303.42,1058.37,4.92,3.18,264.2,0.19,0.3
2025-03-08,33.87,-118.52872727272725,4.08,2.46,285.28,285.07,1071.34,287.63,981.14,5.24,3.36,276.7,0.19,0.29
2025-03-08,33.87,-118.27863636363634,4.14,2.7,312.73,287.75,1007.11,293.03,1088.69,5.34,3.75,307.77,0.2,0.29
2025-03-08,33.87,-118.02854545454542,3.86,2.34,298.02,297.01,1097.76,311.16,998.42,4.69,3.54,301.15,0.2,0.31
2025-03-08,33.87,-117.77845454545451,4.03,2.59,273.36,290.01,962.19,303.1,1094.46,4.62,3.43,317.8,0.21,0.31
2025-03-08,33.87,-117.5283636363636,3.88,2.51,335.35,292.54,1029.3,293.43,998.99,4.93,3.98,312.0,0.2,0.29
2025-03-08,33.87,-117.27827272727268,4.18,2.59,282.64,280.91,1012.76,293.76,1054.64,5.08,3.46,292.15,0.21,0.31
2025-03-08,33.87,-117.02818181818176,3.88,2.67,302.4,289.77,929.82,279.26,1043.74,5.16,3.49,279.5,0.22,0.3
2025-03-08,33.87,-116.77809090909085,3.91,2.35,273.81,310.01,973.53,312.59,993.97,4.74,3.67,299.93,0.21,0.28
2025-03-08,33.62,-119.279,4.09,2.28,293.73,310.73,988.17,284.46,1022.29,4.77,3.48,291.07,0.21,0.3
2025-03-08,33.87,-118.77881818181817,3.89,2.57,315.74,296.33,999.64,265.33,1081.95,5.38,3.49,309.81,0.19,0.31
2025-03-08,33.62,-117.5283636363636,4.14,2.63,292.97,270.62,954.03,285.46,1007.51,4.76,3.46,297.19,0.22,0.32
2025-03-08,33.62,-118.77881818181817,3.92,2.6,296.89,293.87,1004.24,303.53,1011.87,4.73,3.57,291.92,0.2,0.3
2025-03-08,33.62,-117.02818181818176,3.97,2.52,313.78,289.0,1019.4,262.33,971.02,5.07,3.5,272.29,0.21,0.28
2025-03-08,33.62,-117.27827272727268,3.89,2.4,293.56,273.62,1029.55,298.96,959.87,4.86,3.65,304.91,0.21,0.31
2025-03-08,33.62,-116.77809090909085,4.37,2.62,306.25,313.74,998.51,299.5,1098.28,5.25,3.56,293.85,0.19,0.32
2025-03-08,33.62,-117.77845454545451,4.18,2.48,282.36,304.39,1028.14,282.37,1011.93,4.62,3.72,308.66,0.21,0.31
2025-03-08,33.62,-118.02854545454542,3.83,2.65,267.69,288.52,1023.55,292.6,983.72,5.3,3.44,287.54,0.2,0.29
2025-03-08,33.62,-118.27863636363634,4.11,2.51,309.71,290.75,936.6,292.35,999.19,5.41,3.33,296.72,0.2,0.31
2025-03-08,33.62,-118.52872727272725,3.94,2.64,298.64,315.86,1035.68,319.95,892.44,4.62,3.35,294.61,0.19,0.32
2025-03-08,33.62,-119.02890909090908,3.82,2.45,305.12,283.93,943.86,290.01,1010.3,5.05,3.74,300.21,0.19,0.32
2025-03-08,33.119,-116.528,3.74,2.38,289.85,285.65,954.24,283.25,1125.13,4.81,3.88,286.9,0.19,0.3
2025-03-08,33.87,-116.528,3.97,2.36,289.96,272.74,954.04,309.75,964.69,5.33,3.23,286.53,0.2,0.3
2025-03-08,33.87,-119.02890909090908,3.95,2.55,300.39,291.26,979.53,285.42,1009.53,4.79,3.56,287.81,0.2,0.29
2025-03-08,33.37,-119.02890909090908,4.02,2.36,304.32,279.92,980.62,276.35,954.6,5.13,3.6,279.03,0.2,0.28
2025-03-08,33.37,-118.77881818181817,3.97,2.34,283.0,312.4,991.47,285.16,997.35,4.94,3.49,299.38,0.2,0.3
2025-03-08,33.37,-118.52872727272725,4.0,2.24,271.59,303.59,1067.22,289.67,939.27,5.37,3.67,294.27,0.2,0.3
2025-03-08,33.37,-118.27863636363634,3.88,2.58,304.84,294.02,984.84,284.65,984.32,5.05,3.56,300.06,0.18,0.32
2025-03-08,33.37,-118.02854545454542,4.34,2.54,306.95,286.4,996.76,318.09,983.86,5.03,3.58,300.94,0.19,0.31
2025-03-08,33.37,-117.77845454545451,3.78,2.39,273.97,287.37,1030.09,304.67,1017.7,5.03,3.48,292.4,0.21,0.32
2025-03-08,33.37,-117.5283636363636,3.64,2.53,316.12,255.21,1022.95,295.14,1085.81,5.16,3.54,295.13,0.21,0.3
2025-03-08,33.37,-117.27827272727268,3.79,2.46,308.08,257.44,924.85,286.28,936.91,5.5,3.31,288.64,0.2,0.29
2025-03-08,33.37,-117.02818181818176,4.01,2.37,288.78,272.67,1004.26,324.37,957.2,5.17,3.2,282.42,0.21,0.3
2025-03-08,33.37,-116.77809090909085,3.71,2.68,288.2,285.64,988.24,303.59,942.74,5.09,3.25,293.87,0.19,0.31
2025-03-08,33.37,-116.528,4.13,2.36,315.47,277.32,1083.91,280.22,977.88,5.55,3.59,262.75,0.2,0.32
2025-03-08,33.87,-119.279,4.09,2.52,313.41,317.77,1031.72,301.68,915.85,4.8,3.57,283.4,0.21,0.28
2025-03-08,33.119,-117.02818181818176,4.16,2.73,288.47,289.52,921.69,307.06,1047.17,5.06,3.63,270.62,0.21,0.3
2025-03-08,33.119,-119.02890909090908,3.9,2.36,309.73,316.58,1016.69,295.88,997.57,5.08,3.5,272.46,0.2,0.31
2025-03-08,33.119,-118.77881818181817,3.93,2.59,277.4,307.78,1062.46,267.82,994.53,5.03,3.16,295.74,0.21,0.31
2025-03-08,33.119,-118.52872727272725,3.75,2.33,277.94,325.38,1011.22,272.63,1117.9,4.99,3.67,309.26,0.2,0.28
2025-03-08,33.119,-118.27863636363634,4.29,2.57,282.7,276.35,1018.87,285.98,1028.95,5.19,3.35,285.56,0.21,0.3
2025-03-08,33.119,-118.02854545454542,4.26,2.51,301.68,305.27,940.84,284.96,1024.23,4.89,3.58,284.12,0.21,0.31
2025-03-08,33.119,-117.77845454545451,3.87,2.6,302.69,240.1,987.1,302.65,1017.36,4.88,3.54,275.67,0.2,0.3
2025-03-08,33.119,-117.5283636363636,4.11,2.56,260.47,317.56,1011.74,309.0,935.06,5.07,3.78,311.35,0.19,0.3
2025-03-08,33.119,-117.27827272727268,4.25,2.46,300.98,262.9,1025.58,275.35,1063.08,4.84,3.31,283.22,0.2,0.28
2025-03-08,33.119,-119.279,3.96,2.46,297.58,268.88,1070.91,306.64,991.17,5.06,3.54,285.58,0.19,0.33
2025-03-09,34.87,-118.02854545454542,5.79,4.03,305.19,285.5,1063.61,278.28,885.19,6.72,5.02,271.86,0.14,0.09
2025-03-09,34.87,-118.27863636363634,6.37,3.98,312.77,328.29,1022.47,315.82,1034.93,7.22,5.46,297.93,0.16,0.1
2025-03-09,34.87,-118.52872727272725,5.86,3.91,293.42,306.23,942.94,270.1,1000.57,7.1,5.23,312.9,0.15,0.1
2025-03-09,34.62,-116.77809090909085,6.3,4.15,336.54,340.56,979.36,303.99,1053.54,7.38,4.9,297.44,0.15,0.1
2025-03-09,34.87,-119.02890909090908,6.13,3.9,310.21,303.89,915.88,266.12,1030.27,7.0,4.96,307.09,0.15,0.1
2025-03-09,34.87,-119.279,5.89,4.12,308.0,260.34,984.73,291.39,1000.7,6.54,4.82,281.74,0.14,0.1
2025-03-09,34.62,-117.02818181818176,5.99,3.74,285.55,285.77,1050.44,274.4,955.28,7.54,4.88,285.41,0.15,0.1
2025-03-09,34.87,-117.77845454545451,5.72,4.04,305.2,267.66,1008.83,284.5,1038.72,7.3,5.16,313.53,0.15,0.1
2025-03-09,34.87,-118.77881818181817,6.36,3.88,293.88,288.75,1042.57,293.69,1076.2,7.02,4.34,277.43,0.15,0.1
2025-03-09,34.87,-117.5283636363636,6.24,3.94,277.78,309.13,992.94,313.19,942.97,6.61,5.1,282.6,0.16,0.1
2025-03-09,34.62,-119.02890909090908,6.29,3.84,317.35,269.8,952.51,316.18,962.82,7.14,5.56,289.68,0.16,0.1
2025-03-09,34.87,-117.02818181818176,6.27,4.02,307.93,302.49,985.99,310.24,937.73,6.38,4.87,297.43,0.16,0.1
2025-03-09,34.87,-116.77809090909085,5.88,3.93,306.7,283.0,978.81,297.81,991.13,7.36,5.32,273.41,0.16,0.1
2025-03-09,34.87,-116.528,5.66,3.78,303.24,303.42,1067.18,297.46,943.68,6.8,5.01,283.0,0.16,0.1
2025-03-09,34.12,-116.528,6.05,3.73,294.4,291.61,919.75,317.5,996.02,7.25,4.91,313.87,0.14,0.1
2025-03-09,34.62,-118.77881818181817,5.56,3.93,316.8,290.48,1002.43,303.66,992.98,6.9,4.98,295.61,0.16,0.1
2025-03-09,34.62,-118.52872727272725,5.68,4.26,277.87,287.12,1002.3,307.39,996.25,7.05,4.91,284.94,0.14,0.09
2025-03-09,34.62,-118.27863636363634,5.98,3.99,287.9,266.57,902.09,295.78,1032.58,6.91,5.19,293.4,0.14,0.1
2025-03-09,34.62,-118.02854545454542,5.94,4.11,279.91,298.98,980.49,304.77,980.4,7.25,4.64,320.16,0.15,0.1
2025-03-09,34.62,-117.77845454545451,5.94,4.13,297.9,288.79,937.86,298.88,1067.06,6.63,5.16,314.43,0.15,0.1
2025-03-09,34.87,-117.27827272727268,6.12,3.98,298.86,294.2,984.92,282.89,1010.15,7.18,5.41,288.94,0.15,0.1
2025-03-09,34.62,-117.5283636363636,6.26,4.27,280.94,290.93,952.72,313.28,983.67,6.83,4.52,297.43,0.14,0.11
2025-03-09,34.37,-117.77845454545451,6.12,4.0,334.33,277.61,1060.33,288.86,950.68,7.07,4.82,291.3,0.15,0.1
2025-03-09,34.62,-116.528,5.87,4.18,322.19,299.5,985.4,279.54,933.22,7.4,5.15,297.1,0.15,0.1
2025-03-09,34.62,-117.27827272727268,6.82,3.62,296.29,291.3,997.79,290.7,958.57,7.03,5.14,280.16,0.14,0.1
2025-03-09,34.37,-117.02818181818176,6.11,3.72,295.15,303.01,1115.1,281.87,987.29,7.18,4.9,282.54,0.15,0.1
2025-03-09,34.37,-117.27827272727268,6.28,3.85,293.33,273.25,1037.17,284.82,1015.82,6.89,5.15,305.33,0.15,0.1
2025-03-09,34.37,-117.5283636363636,5.5,4.06,277.03,287.28,1036.09,286.6,999.78,6.96,5.31,302.66,0.15,0.09
2025-03-09,34.37,-119.02890909090908,6.08,3.87,281.05,273.99,1068.39,303.54,948.88,6.92,5.01,261.57,0.14,0.1
2025-03-09,34.37,-118.02854545454542,6.26,3.91,291.84,321.08,1045.75,309.33,1019.45,6.93,4.78,307.15,0.15,0.1
2025-03-09,34.37,-118.27863636363634,5.86,4.01,305.62,267.42,985.36,293.61,1002.13,6.88,5.07,279.5,0.14,0.1
2025-03-09,34.37,-118.52872727272725,6.01,3.97,305.88,278.1,951.48,323.39,981.48,6.97,5.2,304.29,0.17,0.09
2025-03-09,34.37,-118.77881818181817,5.95,4.11,317.45,287.0,1054.21,290.82,975.02,7.13,4.99,290.87,0.14,0.1
2025-03-09,34.37,-116.528,6.08,4.12,318.33,305.81,1002.24,306.85,966.1,7.37,4.94,285.61,0.14,0.11
2025-03-09,34.37,-116.77809090909085,5.89,3.87,273.28,285.53,1058.56,284.47,1054.57,6.58,4.51,304.74,0.15,0.1
2025-03-09,34.12,-118.27863636363634,6.07,3.79,292.65,298.3,1007.55,316.63,1030.79,6.69,5.03,310.96,0.14,0.1
2025-03-09,34.12,-119.279,5.97,4.12,290.62,285.95,896.3,292.55,1000.45,7.11,4.92,308.55,0.15,0.11
2025-03-09,34.12,-119.02890909090908,5.93,3.77,306.52,298.41,1063.83,322.11,1016.74,6.61,5.36,300.33,0.16,0.1
2025-03-09,34.12,-118.77881818181817,5.97,4.01,306.02,313.05,1004.56,296.1,916.59,6.9,5.24,265.41,0.15,0.09
2025-03-09,34.12,-118.52872727272725,5.88,4.07,297.89,294.36,989.08,297.84,943.46,7.11,5.19,289.6,0.15,0.1
2025-03-09,34.12,-118.02854545454542,6.17,4.17,309.88,279.39,981.87,287.28,940.36,7.01,4.76,320.85,0.16,0.1
2025-03-09,34.12,-117.77845454545451,6.49,4.16,280.0,290.95,1029.49,303.93,964.68,6.5,5.09,301.78,0.17,0.09
2025-03-09,34.12,-117.5283636363636,6.17,3.98,329.65,294.0,949.94,298.5,1089.39,6.88,4.7,306.18,0.15,0.09
